compound_fraction_number,plate_id,section_id,site,modality_name,col,cell_name,timepoint_id,modality_target,tp_time,plate_name,row,id,cell_code,stack_name,annotation,category,phenotype,uri
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,1,CFW,3,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,D,3ad5f681-2aab-4732-93fe-28534c8a76dd,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/3ad5f681-2aab-4732-93fe-28534c8a76dd.tif
NLL9765-4-1,85afdfa5-cc49-4997-bcdf-5b801302ecba,97e316ac-c339-44bd-ac6d-11fcf4728539,7,NileRed,4,Botrytis cinerea Pers. 1801,60d53bf6-6766-45a2-a789-955784215552,Lipids,00:00:00,LDtest-set1-P3-R3,E,2501c3cd-2897-460d-a301-da179bafd512,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/2501c3cd-2897-460d-a301-da179bafd512.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,2,WGA,7,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,C,b1ae4826-676f-4aee-83b7-b56c914c6aaa,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/b1ae4826-676f-4aee-83b7-b56c914c6aaa.tif
NLL9765-4-1,274d9a78-4426-47fb-95d3-808e29a31fd4,80998a6d-af59-404c-86e1-989aebf77a49,10,CFW,4,Botrytis cinerea Pers. 1801,9b9172a5-cb6a-48c0-8a8d-d3ca4de9e92d,"Glucans, Chitin",00:00:00,LDtest-set1-P3-R2,E,0b358032-1867-4c73-87cc-e39381dc808f,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/0b358032-1867-4c73-87cc-e39381dc808f.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,df97a085-436d-4ae0-811e-e50ce46d4275,9,CFW,3,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,C,54fc7e66-422f-4490-9684-6847a20b3601,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/54fc7e66-422f-4490-9684-6847a20b3601.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,33f74b26-b709-49e4-994c-3b49e7cba8f0,1,NileRed,10,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,F,48280f96-cba9-46ae-966a-337f69e0eeb1,BOTRCI,WGA_NileRed_CFW,1,Lipid,LDblur,file:///images/48280f96-cba9-46ae-966a-337f69e0eeb1.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d3fb9c6e-9e25-43ba-a452-dbb88e94b1b5,2,CFW,11,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,H,f2006a3f-b77a-4363-9a09-42f7f002e617,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/f2006a3f-b77a-4363-9a09-42f7f002e617.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,2,NileRed,3,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,G,3f2bd88a-5019-4f99-9b80-46a455461b01,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/3f2bd88a-5019-4f99-9b80-46a455461b01.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,e7139b27-b888-4528-891c-fd274aa23255,3,NileRed,1,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,D,4b67f3f4-c7f5-410e-bdf2-3c399e6e718c,BOTRCI,WGA_NileRed_CFW,1,Lipid,LDblur,file:///images/4b67f3f4-c7f5-410e-bdf2-3c399e6e718c.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,3,CFW,2,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,H,93b522b8-bcf2-47e5-8b62-b3f085054fd5,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/93b522b8-bcf2-47e5-8b62-b3f085054fd5.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,6,CFW,1,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,E,2f52f987-d569-402b-80ba-7ce8599809a3,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/2f52f987-d569-402b-80ba-7ce8599809a3.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,1,NileRed,8,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,G,23f87917-2632-4f2e-8d4f-6d1d6ad51b8f,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/23f87917-2632-4f2e-8d4f-6d1d6ad51b8f.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,3,NileRed,3,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,E,ab1baf88-6d6a-4b81-b92c-4576734f07c1,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/ab1baf88-6d6a-4b81-b92c-4576734f07c1.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,5,BrightField,3,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,D,57283e31-4398-4976-b3c2-bc149d09271d,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/57283e31-4398-4976-b3c2-bc149d09271d.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,1,CFW,3,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,F,c8a7068a-14e1-4e29-84cb-ba29d921846c,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/c8a7068a-14e1-4e29-84cb-ba29d921846c.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,1,CFW,1,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,A,afce6d0c-25b7-428b-b2f5-7739cd271318,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/afce6d0c-25b7-428b-b2f5-7739cd271318.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,8,WGA,12,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Chitin,,LDtest-DataGen-24h-2,H,7afa5489-3203-46fa-b842-9b3737c62347,BOTRCI,NileRed_WGA_CFW,3,Apical cell wall,ACWapex,file:///images/7afa5489-3203-46fa-b842-9b3737c62347.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,4,NileRed,5,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,F,54ee5e37-6d26-4bce-8a7b-1f7e7f31ad06,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/54ee5e37-6d26-4bce-8a7b-1f7e7f31ad06.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,3,NileRed,1,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,E,67b17796-c421-4e1f-8de0-78e4ea19fbe3,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/67b17796-c421-4e1f-8de0-78e4ea19fbe3.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,9,NileRed,10,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,B,a9e17cec-3cc0-436e-a616-06a3b71d4bf5,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/a9e17cec-3cc0-436e-a616-06a3b71d4bf5.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,df97a085-436d-4ae0-811e-e50ce46d4275,2,WGA,7,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Chitin,,LDtest-DataGen-24h-2,C,4833daeb-d623-409a-9b5e-03a4aae87faa,BOTRCI,NileRed_WGA_CFW,0,Apical cell wall,ACWext,file:///images/4833daeb-d623-409a-9b5e-03a4aae87faa.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,1,BrightField,4,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,,,PolyoxB-Caspo,A,31717af5-305e-434d-8220-3e7ef5c5165c,BOTRCI,WGA_NileRed_CFW,0,Morphology,FullGerm,file:///images/31717af5-305e-434d-8220-3e7ef5c5165c.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,5,BrightField,1,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,A,b9573c26-e9c5-4e08-89f1-8d1c89c4fa6a,BOTRCI,NileRed_WGA_CFW,4,Morphology,GermAgglo,file:///images/b9573c26-e9c5-4e08-89f1-8d1c89c4fa6a.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,5,NileRed,1,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,C,5abc1c3c-ae8f-4cf4-9dab-292d293882f0,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/5abc1c3c-ae8f-4cf4-9dab-292d293882f0.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,4,CFW,6,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,C,234b72aa-78be-4b92-8b34-ec32d3fca1b1,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/234b72aa-78be-4b92-8b34-ec32d3fca1b1.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,1,CFW,11,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,A,89f66703-1e1a-4318-8d57-9f7e27200234,BOTRCI,NileRed_WGA_CFW,4,Cell wall,CWswell,file:///images/89f66703-1e1a-4318-8d57-9f7e27200234.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,7,WGA,12,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Chitin,,LDtest-DataGen-24h-1,B,4b8ed980-b800-4903-8d6f-8501d945382f,BOTRCI,NileRed_WGA_CFW,2,Apical cell wall,WGAnoSig,file:///images/4b8ed980-b800-4903-8d6f-8501d945382f.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,3,BrightField,12,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,A,b1bbfce6-e2f3-4221-910e-7c58bf0b2d9d,BOTRCI,NileRed_WGA_CFW,4,Morphology,GermAgglo,file:///images/b1bbfce6-e2f3-4221-910e-7c58bf0b2d9d.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,e7139b27-b888-4528-891c-fd274aa23255,6,NileRed,1,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,A,5d6cb0f5-dc3c-42b1-8702-15a1fc8448eb,BOTRCI,WGA_NileRed_CFW,1,Lipid,LDblur,file:///images/5d6cb0f5-dc3c-42b1-8702-15a1fc8448eb.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,2,CFW,5,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,"Glucans, Chitin",,Fenpro-Prothio-Fenhe,G,a99508b2-0c35-487f-8576-c40afa66d4f4,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/a99508b2-0c35-487f-8576-c40afa66d4f4.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,2,NileRed,8,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,H,ca7bc240-d283-429f-8f98-adb4fcc44fdb,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/ca7bc240-d283-429f-8f98-adb4fcc44fdb.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,2,WGA,5,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Chitin,,Fenpro-Prothio-Fenhe,D,91e09b04-3005-4a6c-950f-af980ff38075,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/91e09b04-3005-4a6c-950f-af980ff38075.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,1,WGA,5,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Chitin,,LDtest-DataGen-24h-2,G,046053e2-4fe5-4ff6-b736-9434470ba6bb,BOTRCI,NileRed_WGA_CFW,3,Apical cell wall,ACWapex,file:///images/046053e2-4fe5-4ff6-b736-9434470ba6bb.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,3,CFW,5,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,G,f080380c-6042-4150-b2a5-a85620136057,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/f080380c-6042-4150-b2a5-a85620136057.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,d146a7fa-30d7-49d9-9de3-d44bf885b82d,1,CFW,9,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,B,439e635a-6537-4b7c-b30f-91ddf6d68000,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/439e635a-6537-4b7c-b30f-91ddf6d68000.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,5,CFW,4,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,A,51b412d8-00a4-43ca-8f55-bcc7614f0c6a,BOTRCI,NileRed_WGA_CFW,4,Cell wall,CWswell,file:///images/51b412d8-00a4-43ca-8f55-bcc7614f0c6a.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,3,NileRed,5,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,G,bab56eff-8886-485f-99b9-2d2a1795ac75,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/bab56eff-8886-485f-99b9-2d2a1795ac75.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c0b1f2b0-864e-44c5-90c9-502ec55219f2,4,NileRed,6,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,C,6a593206-d1c0-4da9-81e6-dd8a4a35da2a,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/6a593206-d1c0-4da9-81e6-dd8a4a35da2a.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,5,NileRed,2,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,C,8b88f112-5a52-48eb-85a7-e36ca8dbe169,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/8b88f112-5a52-48eb-85a7-e36ca8dbe169.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,4,NileRed,8,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,H,f5835282-a908-4dfa-8f9e-7cdb8bbcd82a,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/f5835282-a908-4dfa-8f9e-7cdb8bbcd82a.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,6,CFW,4,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,D,5048d40a-7be6-4464-9dbc-07bb5cdf37c8,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/5048d40a-7be6-4464-9dbc-07bb5cdf37c8.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c0b1f2b0-864e-44c5-90c9-502ec55219f2,4,NileRed,7,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,C,87d51b6c-bf08-470b-b290-25f7bb891726,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/87d51b6c-bf08-470b-b290-25f7bb891726.tif
NLL9765-4-1,85afdfa5-cc49-4997-bcdf-5b801302ecba,d7f6a6d0-410b-4b2a-910c-7e39653aade2,8,CFW,2,Botrytis cinerea Pers. 1801,60d53bf6-6766-45a2-a789-955784215552,"Glucans, Chitin",00:00:00,LDtest-set1-P3-R3,E,c74fffa8-b6c8-46ce-8092-a42f9de459d8,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/c74fffa8-b6c8-46ce-8092-a42f9de459d8.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,1,CFW,2,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,B,60be4bc1-d013-43ac-a697-81e3f5a3a8ec,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/60be4bc1-d013-43ac-a697-81e3f5a3a8ec.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,4,BrightField,6,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,G,bb1ffd45-23bb-4933-8635-d333a3a08319,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/bb1ffd45-23bb-4933-8635-d333a3a08319.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,12b063db-40b2-4819-90d4-405d3a70c684,6,CFW,10,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,A,2bf87989-d79c-421e-8afc-89f2be1d1743,BOTRCI,NileRed_WGA_CFW,0,Cell wall,CWclust,file:///images/2bf87989-d79c-421e-8afc-89f2be1d1743.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,12b063db-40b2-4819-90d4-405d3a70c684,5,CFW,4,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,A,3bc3b5af-0459-4330-9569-9d22e1eec65c,BOTRCI,NileRed_WGA_CFW,0,Cell wall,CWclust,file:///images/3bc3b5af-0459-4330-9569-9d22e1eec65c.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,1,NileRed,4,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,F,82ed7167-126c-46cf-a0f9-1bb1087df363,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/82ed7167-126c-46cf-a0f9-1bb1087df363.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,7,WGA,1,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Chitin,,LDtest-DataGen-24h-1,B,2da21fc0-10c1-4367-b4ff-b110c7eec0d0,BOTRCI,NileRed_WGA_CFW,2,Apical cell wall,WGAnoSig,file:///images/2da21fc0-10c1-4367-b4ff-b110c7eec0d0.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,3,CFW,9,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,B,e662990d-d7cd-4777-a3b9-592fba4d97b1,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/e662990d-d7cd-4777-a3b9-592fba4d97b1.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,6,BrightField,2,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,C,742a6ba5-98a5-435a-8219-8f1fa7920b10,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/742a6ba5-98a5-435a-8219-8f1fa7920b10.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,6,CFW,8,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,H,ec3b43be-4746-41cd-b86f-289b06b8c7d0,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/ec3b43be-4746-41cd-b86f-289b06b8c7d0.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d3fb9c6e-9e25-43ba-a452-dbb88e94b1b5,9,CFW,9,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,H,0708fb0a-1cd8-4c70-be01-d5d8dd503850,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/0708fb0a-1cd8-4c70-be01-d5d8dd503850.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,1,BrightField,7,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,D,0ed1b357-398b-4347-9f3b-dd267f2bb2d9,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/0ed1b357-398b-4347-9f3b-dd267f2bb2d9.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,33f74b26-b709-49e4-994c-3b49e7cba8f0,2,BrightField,11,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,,,Fenpro-Prothio-Fenhe,D,d4c882eb-cb68-4c4f-8fd6-a3fb13d38c2b,BOTRCI,WGA_NileRed_CFW,6,Morphology,GermNone,file:///images/d4c882eb-cb68-4c4f-8fd6-a3fb13d38c2b.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,858c2a18-8a11-4991-a9db-7c1eab32eba9,7,NileRed,7,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,F,36ec458f-e1b6-439d-93d2-6ee768e5a19c,BOTRCI,NileRed_WGA_CFW,2,Lipid,LDlarge,file:///images/36ec458f-e1b6-439d-93d2-6ee768e5a19c.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,6,CFW,5,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,G,ce11057a-841b-4a9b-8ca6-fb046458e8d6,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/ce11057a-841b-4a9b-8ca6-fb046458e8d6.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,4,BrightField,2,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,D,f92d9cd5-3542-462a-a629-bedccc583be4,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/f92d9cd5-3542-462a-a629-bedccc583be4.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,3,NileRed,3,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,D,b992be3f-010d-4651-8c23-af1972d8b3f0,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/b992be3f-010d-4651-8c23-af1972d8b3f0.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,858c2a18-8a11-4991-a9db-7c1eab32eba9,9,NileRed,3,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,F,d5007a73-6490-4045-aacb-549c33f69fd8,BOTRCI,NileRed_WGA_CFW,2,Lipid,LDlarge,file:///images/d5007a73-6490-4045-aacb-549c33f69fd8.tif
